PhraseId,SentenceId,Phrase,Sentiment,Phrase(origin),Sentiment(predict),Difference(Phrase),Difference(Sentence),Idx,Keywords
62893,3182,Thoroughly engrossing,4,Thoroughly engrossing,2,2,1.8,62893,"['engrossing', 'thoroughly']"
62894,3182,ultimately tragic,1,ultimately tragic,2,1,1.8,62894,"['tragic', 'ultimately']"
62892,3182,Thoroughly engrossing and,3,Thoroughly engrossing and,2,1,1.8,62892,"['and', 'engrossing', 'thoroughly']"
54394,2703,an achievement,4,an achievement,2,2,1.8,54394,"['achievement', 'an']"
154560,8450,This method,2,This method,2,0,1.7692307692307692,154560,['this']
154561,8450,method,2,method,2,0,1.7692307692307692,154561,[]
154565,8450,it works superbly here,4,it works superbly here,2,2,1.7692307692307692,154565,"['here', 'it', 'it works', 'works']"
154556,8450,"This method almost never fails him , and it works superbly here",2,"This method almost never fails him , and it works superbly here",0,2,1.7692307692307692,154556,"['almost', 'and', 'and it', 'fails', 'here', 'him', 'it', 'it works', 'never', 'this', 'works']"
154566,8450,works superbly here,4,works superbly here,2,2,1.7692307692307692,154566,"['here', 'works']"
154557,8450,"This method almost never fails him , and",3,"This method almost never fails him , and",1,2,1.7692307692307692,154557,"['almost', 'and', 'fails', 'him', 'never', 'this']"
154563,8450,never fails him,3,never fails him,1,2,1.7692307692307692,154563,"['fails', 'him', 'never']"
154559,8450,This method almost never fails him,3,This method almost never fails him,1,2,1.7692307692307692,154559,"['almost', 'fails', 'him', 'never', 'this']"
154558,8450,"This method almost never fails him ,",2,"This method almost never fails him ,",1,1,1.7692307692307692,154558,"['almost', 'fails', 'him', 'never', 'this']"
154564,8450,fails him,0,fails him,2,2,1.7692307692307692,154564,"['fails', 'him']"
154555,8450,"This method almost never fails him , and it works superbly here .",4,"This method almost never fails him , and it works superbly here .",0,4,1.7692307692307692,154555,"['almost', 'and', 'and it', 'fails', 'here', 'him', 'it', 'it works', 'never', 'this', 'works']"
154567,8450,works superbly,4,works superbly,2,2,1.7692307692307692,154567,['works']
154562,8450,almost never fails him,3,almost never fails him,1,2,1.7692307692307692,154562,"['almost', 'fails', 'him', 'never']"
61020,3083,the film certainly does not disappoint .,3,the film certainly does n't disappoint .,1,2,1.75,61020,"['certainly', 'disappoint', 'does', 'does not', 'film', 'not', 'the', 'the film']"
61017,3083,On that score,2,On that score,2,0,1.75,61017,"['on', 'on that', 'score', 'that']"
61016,3083,"On that score , the film certainly does not disappoint .",4,"On that score , the film certainly does n't disappoint .",1,3,1.75,61016,"['certainly', 'disappoint', 'does', 'does not', 'film', 'not', 'on', 'on that', 'score', 'that', 'the', 'the film']"
61021,3083,certainly does not disappoint .,3,certainly does n't disappoint .,1,2,1.75,61021,"['certainly', 'disappoint', 'does', 'does not', 'not']"
61022,3083,does not disappoint .,3,does n't disappoint .,1,2,1.75,61022,"['disappoint', 'does', 'does not', 'not']"
61023,3083,does not disappoint,3,does n't disappoint,1,2,1.75,61023,"['disappoint', 'does', 'does not', 'not']"
61018,3083,that score,2,that score,2,0,1.75,61018,"['score', 'that']"
121242,6492,Watching it was painful .,0,Watching it was painful .,2,2,1.75,121242,"['it', 'it was', 'painful', 'was', 'watching', 'watching it']"
121243,6492,Watching it was painful,0,Watching it was painful,2,2,1.75,121243,"['it', 'it was', 'painful', 'was', 'watching', 'watching it']"
120946,6474,hate it .,1,hate it .,2,1,1.75,120946,"['hate', 'hate it', 'it']"
120945,6474,I hate it .,0,I hate it .,2,2,1.75,120945,"['hate', 'hate it', 'it']"
120944,6474,", I hate it .",0,", I hate it .",2,2,1.75,120944,"['hate', 'hate it', 'it']"
120943,6474,"No , I hate it .",0,"No , I hate it .",2,2,1.75,120943,"['hate', 'hate it', 'it', 'no']"
61019,3083,", the film certainly does not disappoint .",4,", the film certainly does n't disappoint .",1,3,1.75,61019,"['certainly', 'disappoint', 'does', 'does not', 'film', 'not', 'the', 'the film']"
121241,6492,... Watching it was painful .,1,... Watching it was painful .,2,1,1.75,121241,"['it', 'it was', 'painful', 'was', 'watching', 'watching it']"
121244,6492,was painful,0,was painful,2,2,1.75,121244,"['painful', 'was']"
96999,5070,snoozer,0,snoozer,2,2,1.75,96999,[]
96997,5070,high-minded snoozer .,0,high-minded snoozer .,2,2,1.75,96997,"['high', 'minded']"
96998,5070,snoozer .,0,snoozer .,2,2,1.75,96998,[]
96996,5070,A high-minded snoozer .,1,A high-minded snoozer .,2,1,1.75,96996,"['high', 'minded']"
143441,7785,to be called any kind of masterpiece,2,to be called any kind of masterpiece,4,2,1.7272727272727273,143441,"['any', 'be', 'be called', 'called', 'kind', 'kind of', 'masterpiece', 'of', 'to', 'to be']"
143445,7785,of masterpiece,3,of masterpiece,4,1,1.7272727272727273,143445,"['masterpiece', 'of']"
143444,7785,any kind of masterpiece,2,any kind of masterpiece,4,2,1.7272727272727273,143444,"['any', 'kind', 'kind of', 'masterpiece', 'of']"
143443,7785,called any kind of masterpiece,2,called any kind of masterpiece,4,2,1.7272727272727273,143443,"['any', 'called', 'kind', 'kind of', 'masterpiece', 'of']"
143442,7785,be called any kind of masterpiece,2,be called any kind of masterpiece,4,2,1.7272727272727273,143442,"['any', 'be', 'be called', 'called', 'kind', 'kind of', 'masterpiece', 'of']"
143436,7785,seems altogether too slight to be called any kind of masterpiece .,1,seems altogether too slight to be called any kind of masterpiece .,1,0,1.7272727272727273,143436,"['altogether', 'any', 'be', 'be called', 'called', 'kind', 'kind of', 'masterpiece', 'of', 'seems', 'slight', 'to', 'to be', 'too']"
143440,7785,slight to be called any kind of masterpiece,1,slight to be called any kind of masterpiece,4,3,1.7272727272727273,143440,"['any', 'be', 'be called', 'called', 'kind', 'kind of', 'masterpiece', 'of', 'slight', 'to', 'to be']"
143438,7785,altogether too slight to be called any kind of masterpiece,1,altogether too slight to be called any kind of masterpiece,4,3,1.7272727272727273,143438,"['altogether', 'any', 'be', 'be called', 'called', 'kind', 'kind of', 'masterpiece', 'of', 'slight', 'to', 'to be', 'too']"
143437,7785,seems altogether too slight to be called any kind of masterpiece,0,seems altogether too slight to be called any kind of masterpiece,1,1,1.7272727272727273,143437,"['altogether', 'any', 'be', 'be called', 'called', 'kind', 'kind of', 'masterpiece', 'of', 'seems', 'slight', 'to', 'to be', 'too']"
143439,7785,too slight to be called any kind of masterpiece,1,too slight to be called any kind of masterpiece,4,3,1.7272727272727273,143439,"['any', 'be', 'be called', 'called', 'kind', 'kind of', 'masterpiece', 'of', 'slight', 'to', 'to be', 'too']"
143435,7785,Lan Yu seems altogether too slight to be called any kind of masterpiece .,1,Lan Yu seems altogether too slight to be called any kind of masterpiece .,1,0,1.7272727272727273,143435,"['altogether', 'any', 'be', 'be called', 'called', 'kind', 'kind of', 'masterpiece', 'of', 'seems', 'slight', 'to', 'to be', 'too']"
104506,5515,surprisingly anemic disappointment,1,surprisingly anemic disappointment,2,1,1.7142857142857142,104506,['surprisingly']
104507,5515,surprisingly anemic,2,surprisingly anemic,2,0,1.7142857142857142,104507,['surprisingly']
61834,3125,phenomenal,4,phenomenal,2,2,1.7142857142857142,61834,['phenomenal']
61831,3125,"phenomenal , especially the women",2,"phenomenal , especially the women",2,0,1.7142857142857142,61831,"['especially', 'especially the', 'phenomenal', 'the', 'the women', 'women']"
7712,312,soul-searching,3,soul-searching,2,1,1.7142857142857142,7712,"['searching', 'soul', 'soul searching']"
7714,312,garbage,1,garbage,2,1,1.7142857142857142,7714,['garbage']
7711,312,soul-searching garbage .,0,soul-searching garbage .,2,2,1.7142857142857142,7711,"['garbage', 'searching', 'soul', 'soul searching']"
104505,5515,a surprisingly anemic disappointment,0,a surprisingly anemic disappointment,2,2,1.7142857142857142,104505,['surprisingly']
7709,312,irritating soul-searching garbage .,0,irritating soul-searching garbage .,2,2,1.7142857142857142,7709,"['garbage', 'irritating', 'searching', 'soul', 'soul searching']"
7708,312,... irritating soul-searching garbage .,0,... irritating soul-searching garbage .,2,2,1.7142857142857142,7708,"['garbage', 'irritating', 'searching', 'soul', 'soul searching']"
7713,312,garbage .,0,garbage .,2,2,1.7142857142857142,7713,['garbage']
104501,5515,The picture emerges as a surprisingly anemic disappointment .,0,The picture emerges as a surprisingly anemic disappointment .,3,3,1.7142857142857142,104501,"['as', 'emerges', 'emerges as', 'picture', 'surprisingly', 'the', 'the picture']"
61832,3125,"phenomenal , especially",4,"phenomenal , especially",2,2,1.7142857142857142,61832,"['especially', 'phenomenal']"
61829,3125,"is phenomenal , especially the women .",4,"is phenomenal , especially the women .",2,2,1.7142857142857142,61829,"['especially', 'especially the', 'is', 'phenomenal', 'the', 'the women', 'women']"
104504,5515,as a surprisingly anemic disappointment,0,as a surprisingly anemic disappointment,2,2,1.7142857142857142,104504,"['as', 'surprisingly']"
95422,4984,A film that will enthrall the whole family .,3,A film that will enthrall the whole family .,4,1,1.7142857142857142,95422,"['family', 'film', 'film that', 'that', 'that will', 'the', 'the whole', 'whole', 'will']"
104503,5515,emerges as a surprisingly anemic disappointment,0,emerges as a surprisingly anemic disappointment,2,2,1.7142857142857142,104503,"['as', 'emerges', 'emerges as', 'surprisingly']"
95426,4984,will enthrall the whole family,4,will enthrall the whole family,2,2,1.7142857142857142,95426,"['family', 'the', 'the whole', 'whole', 'will']"
95424,4984,film that will enthrall the whole family,4,film that will enthrall the whole family,2,2,1.7142857142857142,95424,"['family', 'film', 'film that', 'that', 'that will', 'the', 'the whole', 'whole', 'will']"
7710,312,irritating,0,irritating,2,2,1.7142857142857142,7710,['irritating']
95423,4984,film that will enthrall the whole family .,4,film that will enthrall the whole family .,2,2,1.7142857142857142,95423,"['family', 'film', 'film that', 'that', 'that will', 'the', 'the whole', 'whole', 'will']"
95425,4984,that will enthrall the whole family,4,that will enthrall the whole family,2,2,1.7142857142857142,95425,"['family', 'that', 'that will', 'the', 'the whole', 'whole', 'will']"
95428,4984,enthrall,3,enthrall,2,1,1.7142857142857142,95428,[]
95427,4984,enthrall the whole family,4,enthrall the whole family,2,2,1.7142857142857142,95427,"['family', 'the', 'the whole', 'whole']"
61828,3125,"The cast is phenomenal , especially the women .",4,"The cast is phenomenal , especially the women .",2,2,1.7142857142857142,61828,"['cast', 'cast is', 'especially', 'especially the', 'is', 'phenomenal', 'the', 'the cast', 'the women', 'women']"
61830,3125,"is phenomenal , especially the women",4,"is phenomenal , especially the women",2,2,1.7142857142857142,61830,"['especially', 'especially the', 'is', 'phenomenal', 'the', 'the women', 'women']"
61833,3125,"phenomenal ,",4,"phenomenal ,",2,2,1.7142857142857142,61833,['phenomenal']
104502,5515,emerges as a surprisingly anemic disappointment .,0,emerges as a surprisingly anemic disappointment .,2,2,1.7142857142857142,104502,"['as', 'emerges', 'emerges as', 'surprisingly']"
154367,8437,"comes from Spielberg , who has never made anything that was not at least watchable",3,"comes from Spielberg , who has never made anything that was n't at least watchable",0,3,1.6666666666666667,154367,"['anything', 'at', 'at least', 'comes', 'comes from', 'from', 'has', 'has never', 'least', 'made', 'never', 'not', 'not at', 'spielberg', 'that', 'that was', 'was', 'was not', 'watchable', 'who', 'who has']"
84368,4362,"Lazy , miserable and smug .",0,"Lazy , miserable and smug .",2,2,1.6666666666666667,84368,"['and', 'lazy', 'smug']"
50710,2494,", its hard to imagine having more fun watching a documentary ...",4,", its hard to imagine having more fun watching a documentary ...",1,3,1.6666666666666667,50710,"['documentary', 'fun', 'hard', 'hard to', 'having', 'imagine', 'its', 'more', 'more fun', 'to', 'to imagine', 'watching']"
154373,8437,made anything that was not at least watchable,2,made anything that was n't at least watchable,0,2,1.6666666666666667,154373,"['anything', 'at', 'at least', 'least', 'made', 'not', 'not at', 'that', 'that was', 'was', 'was not', 'watchable']"
154372,8437,has never made anything that was not at least watchable,3,has never made anything that was n't at least watchable,0,3,1.6666666666666667,154372,"['anything', 'at', 'at least', 'has', 'has never', 'least', 'made', 'never', 'not', 'not at', 'that', 'that was', 'was', 'was not', 'watchable']"
154371,8437,who has never made anything that was not at least watchable,1,who has never made anything that was n't at least watchable,0,1,1.6666666666666667,154371,"['anything', 'at', 'at least', 'has', 'has never', 'least', 'made', 'never', 'not', 'not at', 'that', 'that was', 'was', 'was not', 'watchable', 'who', 'who has']"
154370,8437,"Spielberg ,",2,"Spielberg ,",2,0,1.6666666666666667,154370,['spielberg']
154369,8437,"Spielberg , who has never made anything that was not at least watchable",2,"Spielberg , who has never made anything that was n't at least watchable",0,2,1.6666666666666667,154369,"['anything', 'at', 'at least', 'has', 'has never', 'least', 'made', 'never', 'not', 'not at', 'spielberg', 'that', 'that was', 'was', 'was not', 'watchable', 'who', 'who has']"
154368,8437,"from Spielberg , who has never made anything that was not at least watchable",2,"from Spielberg , who has never made anything that was n't at least watchable",0,2,1.6666666666666667,154368,"['anything', 'at', 'at least', 'from', 'has', 'has never', 'least', 'made', 'never', 'not', 'not at', 'spielberg', 'that', 'that was', 'was', 'was not', 'watchable', 'who', 'who has']"
154360,8437,"The result is somewhat satisfying -- it still comes from Spielberg , who has never made anything that was not at least watchable",3,"The result is somewhat satisfying -- it still comes from Spielberg , who has never made anything that was n't at least watchable",4,1,1.6666666666666667,154360,"['anything', 'at', 'at least', 'comes', 'comes from', 'from', 'has', 'has never', 'is', 'it', 'it still', 'least', 'made', 'never', 'not', 'not at', 'result', 'result is', 'satisfying', 'somewhat', 'spielberg', 'still', 'that', 'that was', 'the', 'the result', 'was', 'was not', 'watchable', 'who', 'who has']"
154366,8437,"still comes from Spielberg , who has never made anything that was not at least watchable",3,"still comes from Spielberg , who has never made anything that was n't at least watchable",0,3,1.6666666666666667,154366,"['anything', 'at', 'at least', 'comes', 'comes from', 'from', 'has', 'has never', 'least', 'made', 'never', 'not', 'not at', 'spielberg', 'still', 'that', 'that was', 'was', 'was not', 'watchable', 'who', 'who has']"
154365,8437,"it still comes from Spielberg , who has never made anything that was not at least watchable",3,"it still comes from Spielberg , who has never made anything that was n't at least watchable",0,3,1.6666666666666667,154365,"['anything', 'at', 'at least', 'comes', 'comes from', 'from', 'has', 'has never', 'it', 'it still', 'least', 'made', 'never', 'not', 'not at', 'spielberg', 'still', 'that', 'that was', 'was', 'was not', 'watchable', 'who', 'who has']"
154364,8437,somewhat satisfying,3,somewhat satisfying,3,0,1.6666666666666667,154364,"['satisfying', 'somewhat']"
154363,8437,is somewhat satisfying,3,is somewhat satisfying,3,0,1.6666666666666667,154363,"['is', 'satisfying', 'somewhat']"
154362,8437,The result is somewhat satisfying,3,The result is somewhat satisfying,1,2,1.6666666666666667,154362,"['is', 'result', 'result is', 'satisfying', 'somewhat', 'the', 'the result']"
154361,8437,The result is somewhat satisfying --,3,The result is somewhat satisfying --,1,2,1.6666666666666667,154361,"['is', 'result', 'result is', 'satisfying', 'somewhat', 'the', 'the result']"
